company_id,company_name,year,cash_dividend,cash_dividend_new
3689,湧德,2020,1.3,1.3970682621002197
3691,碩禾,2020,2.0,1.994041085243225
3693,營邦,2020,0.7,1.1536842584609985
3694,海華,2020,0.0,-0.047510989010334015
3701,大眾控,2020,0.0,-0.028789252042770386
3702,大聯大,2020,3.1,2.9973340034484863
3703,欣陸,2020,1.4,1.1018818616867065
3704,合勤控,2020,0.5,0.5668128728866577
3705,永信,2020,2.0,2.2045493125915527
3706,神達,2020,1.0,1.0149387121200562
3707,漢磊,2020,0.0,0.035476185381412506
3708,上緯投控,2020,3.5,4.444839000701904
3709,鑫聯大投控,2020,1.4,1.3291287422180176
3710,連展投控,2020,0.0,0.05255269631743431
3711,日月光投控,2020,4.2,2.849057912826538
3712,永崴投控,2020,1.0,0.8572984337806702
3713,新晶投控,2020,0.0,0.01380188949406147
4102,永日,2020,0.1,0.14344625174999237
4104,佳醫,2020,3.5,2.9728543758392334
4105,東洋,2020,4.0,3.707230806350708
4106,雃博,2020,0.55,0.6627686619758606
4107,邦特,2020,4.0,4.0987324714660645
4108,懷特,2020,0.0,-0.006968000903725624
4109,加捷生醫,2020,0.0,-0.003617081791162491
4111,濟生,2020,1.0,0.88667231798172
4113,聯上,2020,0.3,0.11571694165468216
4114,健喬,2020,0.3,0.24088144302368164
4116,明基醫,2020,1.0,1.0351847410202026
4119,旭富,2020,0.5,3.450612783432007
4120,友華,2020,1.5,1.0429904460906982
4121,優盛,2020,1.2,1.1974622011184692
4123,晟德,2020,1.5,5.690115451812744
4126,太醫,2020,4.2,3.8808326721191406
4127,天良,2020,0.0,-0.004173360299319029
4128,中天,2020,0.0,0.07764716446399689
4129,聯合,2020,0.83391139,0.8315678238868713
4130,健亞,2020,0.41,0.3973579406738281
4131,晶宇,2020,0.0,-0.0012428353074938059
4133,亞諾法,2020,0.6,0.8564628958702087
4137,麗豐-KY,2020,8.5,8.306440353393555
4138,曜亞,2020,3.5,3.4636788368225098
4139,馬光-KY,2020,1.6,1.3695672750473022
4141,龍燈-KY,2020,0.0,0.022561457008123398
4142,國光生,2020,0.5,0.48643115162849426
4147,中裕,2020,0.0,0.02966477908194065
4148,全宇生技-KY,2020,1.0,1.055404782295227
4152,台微體,2020,0.0,-0.0225417111068964
4153,鈺緯,2020,0.26,0.1729089319705963
4154,康樂-KY,2020,0.0,-0.006499542389065027
4155,訊映,2020,1.38886,1.0609296560287476
4157,太景*-KY,2020,0.0,-0.017383629456162453
4160,創源,2020,0.0,0.01520884595811367
4161,聿新科,2020,0.3,0.032564714550971985
4162,智擎,2020,2.5,2.8058977127075195
4163,鐿鈦,2020,3.5,3.540515899658203
4164,承業醫,2020,2.00660837,1.8562923669815063
4167,松瑞藥,2020,0.1331,0.00405112374573946
4168,醣聯,2020,0.0,0.016691267490386963
4171,瑞基,2020,3.53954176,3.504776954650879
4173,久裕,2020,0.56023613,0.3913142681121826
4174,浩鼎,2020,0.0,-0.012618618085980415
4175,杏一,2020,2.05,1.9965559244155884
4183,福永生技,2020,1.2,0.937160849571228
4188,安克,2020,0.0,0.0018561913166195154
4190,佐登-KY,2020,2.0,1.9712110757827759
4192,杏國,2020,0.0,0.004165800288319588
4198,欣大健康,2020,0.0,-0.0006382841966114938
4205,中華食,2020,2.0,2.2813973426818848
4207,環泰,2020,0.65,0.39858055114746094
4303,信立,2020,0.3,0.17462484538555145
4304,勝昱,2020,0.0,0.00047442043432965875
4305,世坤,2020,1.8,1.838607907295227
4306,炎洲,2020,0.5973149999999999,1.1410772800445557
4401,東隆興,2020,1.0,0.968822717666626
4402,福大,2020,0.0,0.0013647613814100623
4406,新昕纖,2020,0.0,0.005296926014125347
4413,飛寶企業,2020,0.0,0.0003973721177317202
4414,如興,2020,0.0,-0.02695474587380886
4416,三圓,2020,0.0,0.5168736577033997
4417,金洲,2020,2.5,2.5189173221588135
4419,元勝,2020,0.0,6.165512604638934e-05
4420,光明,2020,3.0,2.447309732437134
4426,利勤,2020,0.0,0.23505061864852905
4429,聚紡,2020,0.0,0.0014286665245890617
4430,耀億,2020,0.5,0.3328721821308136
4432,銘旺實,2020,0.0,0.2136620432138443
4433,興采,2020,2.0,4.390185356140137
4438,廣越,2020,3.2,3.5119102001190186
4439,冠星-KY,2020,6.5,6.4961981773376465
4502,健信,2020,0.0,0.03507097065448761
4503,金雨,2020,0.0,0.009516558609902859
4506,崇友,2020,3.0,2.901715040206909
4510,高鋒,2020,0.0,0.12480684369802475
4513,福裕,2020,0.0,-0.008032387122511864
4523,永彰,2020,0.0,-0.01868410035967827
4526,東台,2020,0.0,0.18964527547359467
4527,方土霖,2020,2.0,1.987114429473877
4528,江興鍛,2020,1.8,1.846506953239441
4529,淳紳,2020,0.0,-0.02060268074274063
4530,宏易,2020,0.0,0.0005022319965064526
4532,瑞智,2020,0.7,0.6340861320495605
4533,協易機,2020,0.2,0.20850874483585358
4534,慶騰,2020,0.0,-0.010884550400078297
4535,至興,2020,0.7,0.9768068790435791
4536,拓凱,2020,5.0,4.931883335113525
4538,大詠城,2020,0.8,0.5946447849273682
4540,全球傳動,2020,0.8,0.8290009498596191
4541,晟田,2020,0.2,-0.023429827764630318
4542,科嶠,2020,1.0,0.5533574223518372
4543,萬在,2020,0.0,0.12751279771327972
4545,銘鈺,2020,0.55,0.4166325032711029
4549,桓達,2020,4.0,3.961378812789917
4550,長佳,2020,1.68,1.42207670211792
4551,智伸科,2020,4.0,3.961524486541748
4552,力達-KY,2020,1.11,1.2130029201507568
4554,橙的,2020,0.14,0.1356826275587082
4555,氣立,2020,1.5,1.5672804117202759
4556,旭然,2020,0.45,0.4783279299736023
4557,永新-KY,2020,3.5,3.2187719345092773
4560,強信-KY,2020,1.0,0.823143720626831
4561,健椿,2020,0.9,0.7418043613433838
4562,穎漢,2020,0.0,0.02425304241478443
4563,百德,2020,0.0,-0.05528026074171066
4564,元翎,2020,1.3,1.2486348152160645
4566,時碩工業,2020,1.18748578,1.1313917636871338
4568,科際精密,2020,4.0,3.9270846843719482
4571,鈞興-KY,2020,3.6,3.616647958755493
4572,駐龍,2020,5.0,2.039401054382324
4576,大銀微系統,2020,0.3,0.9213001132011414
4580,捷流閥業,2020,5.11,4.839191436767578
4581,光隆精密-KY,2020,2.0,1.9048833847045898
4609,唐鋒,2020,0.0,-0.00032495794584974647
4702,中美實,2020,0.0,0.20470444858074188
4706,大恭,2020,0.8,0.8048341274261475
4707,磐亞,2020,0.15,0.2420627921819687
4711,永純,2020,0.8,0.8023872375488281
4712,南璋,2020,0.0,0.002112314570695162
4714,永捷,2020,0.1,0.1771329939365387
4716,大立,2020,0.24486895,0.22947387397289276
4720,德淵,2020,0.0,0.16152188181877136
4721,美琪瑪,2020,1.39,1.3757878541946411
4722,國精化,2020,2.0,1.9098877906799316
4726,永昕,2020,0.0,-0.006069472525268793
4728,雙美,2020,4.0,1.7772539854049683
4729,熒茂,2020,0.0,0.021491417661309242
4735,豪展,2020,9.0,8.991076469421387
4736,泰博,2020,11.5,11.388032913208008
4737,華廣,2020,2.06237678,1.738765001296997
4739,康普,2020,1.2,1.170421838760376
4741,泓瀚,2020,0.6,0.6813329458236694
4743,合一,2020,0.0,-0.012359040789306164
4744,皇將,2020,1.2,1.0742038488388062
4745,合富-KY,2020,1.2,0.7639449238777161
4746,台耀,2020,0.0,0.5771915912628174
4747,強生,2020,1.92,1.919819712638855
4754,國碳科,2020,0.5,0.7133685946464539
4755,三福化,2020,3.0,2.7899694442749023
4760,勤凱,2020,3.1737865000000003,3.1875863075256348
4763,材料-KY,2020,5.5,5.620180130004883
4764,雙鍵,2020,0.3,0.584088146686554
4766,南寶,2020,7.0,6.675023555755615
4767,誠泰科技,2020,1.2,1.1996235847473145
4803,VHQ-KY,2020,0.0,-0.008959495462477207
4804,大略-KY,2020,0.0,0.016356421634554863
4806,昇華,2020,0.0,0.00023251886887010187
4807,日成-KY,2020,0.5,0.5467404723167419
4903,聯光通,2020,0.0,-0.0010256185196340084
4904,遠傳,2020,3.25,2.908432722091675
4905,台聯電,2020,1.0,1.0107743740081787
4906,正文,2020,1.95568,2.795524835586548
4907,富宇,2020,1.2,0.9851975440979004
4908,前鼎,2020,1.1,1.1715399026870728
4909,新復興,2020,0.3,0.2894454896450043
4911,德英,2020,0.0,-0.015748709440231323
4912,聯德控股-KY,2020,3.9256367225,3.8991241455078125
4915,致伸,2020,3.00079733,2.8374226093292236
4916,事欣科,2020,0.5,0.038517896085977554
4919,新唐,2020,0.75804239,0.7955482602119446
4924,欣厚-KY,2020,0.0,-0.020533720031380653
4927,泰鼎-KY,2020,3.0,3.9255077838897705
4930,燦星網,2020,3.5,3.152313470840454
4931,新盛力,2020,0.9,0.8839850425720215
4933,友輝,2020,2.1875012000000003,2.06834077835083
4934,太極,2020,0.0,0.008888352662324905
4935,茂林-KY,2020,5.5,5.572818756103516
4938,和碩,2020,4.48877769,4.65833854675293
4939,亞電,2020,1.25,0.9855734705924988
4942,嘉彰,2020,2.5,2.914297103881836
4943,康控-KY,2020,0.1,0.16208331286907196
4944,兆遠,2020,0.0,-0.01848980411887169
4945,陞達科技,2020,1.60017295,1.444452166557312
4946,辣椒,2020,0.0,-0.009775710292160511
4950,牧東,2020,0.0,0.0008840691880322993
4952,凌通,2020,2.4,2.363450050354004
4953,緯軟,2020,4.98387241,5.50909948348999
4956,光鋐,2020,0.0,0.198860302567482
4958,臻鼎-KY,2020,4.5,5.6821513175964355
4960,誠美材,2020,0.0,0.15568728744983673
4961,天鈺,2020,2.50029484,2.4679837226867676
4966,譜瑞-KY,2020,21.73111221,21.719196319580078
4967,十銓,2020,1.1,1.1633129119873047
4968,立積,2020,4.0,4.609218597412109
4971,IET-KY,2020,1.00004999,0.9867138862609863
4972,湯石照明,2020,2.4,2.2577126026153564
4973,廣穎,2020,1.0,1.0948988199234009
4974,亞泰,2020,3.5,3.5282483100891113
4976,佳凌,2020,0.0,-0.021301692351698875
4977,眾達-KY,2020,5.81113412,5.711717128753662
4979,華星光,2020,0.0,-0.000505900417920202
4987,科誠,2020,2.0,2.8422305583953857
4989,榮科,2020,0.6,0.24971717596054077
4991,環宇-KY,2020,0.0,0.027689486742019653
4994,傳奇,2020,3.0,2.792894124984741
4995,晶達,2020,1.79935464,1.4765211343765259
4999,鑫禾,2020,3.0,3.037224769592285
5007,三星,2020,2.0,1.569661021232605
5009,榮剛,2020,0.4,0.3933037519454956
5011,久陽,2020,0.0,0.08390244841575623
5013,強新,2020,0.5,0.47869250178337097
5014,建錩,2020,0.0,0.24669381976127625
5015,華祺,2020,1.9,1.8374077081680298
5016,松和,2020,2.0,1.5004380941390991
5102,富強,2020,0.7,0.6701035499572754
5201,凱衛,2020,2.8,1.566075086593628
5202,力新,2020,0.0,0.026722507551312447
5203,訊連,2020,2.26212843,2.2611870765686035
5205,中茂,2020,0.0,-0.0007028034306131303
5206,坤悅,2020,1.3,1.3873581886291504
5209,新鼎,2020,4.0,3.8995745182037354
5210,寶碩,2020,0.0,0.006822091527283192
5211,蒙恬,2020,0.0,0.06939256936311722
5212,凌網,2020,2.85,2.1754567623138428
5213,亞昕,2020,1.99559743,1.8515543937683105
5215,科嘉-KY,2020,8.0,8.565664291381836
5220,萬達光電,2020,3.0,3.0560495853424072
5223,安力-KY,2020,3.41459762,3.686190128326416
5225,東科-KY,2020,0.0,0.033901844173669815
5227,立凱-KY,2020,0.0,0.01083082053810358
5230,雷笛克光學,2020,0.6,0.5173633694648743
5234,達興材料,2020,5.0,4.50266695022583
5243,乙盛-KY,2020,1.7,1.1964411735534668
5245,智晶,2020,1.0,1.1503864526748657
5251,天鉞電,2020,0.0,0.015295826829969883
5258,虹堡,2020,0.6,1.4685651063919067
5263,智崴,2020,0.0,-0.005197175778448582
5269,祥碩,2020,24.0,23.824893951416016
5272,笙科,2020,0.0,-0.03535578399896622
5274,信驊,2020,26.0,26.06481170654297
5276,達輝-KY,2020,0.0,0.16971904039382935
5278,尚凡,2020,10.89959684,6.825826644897461
5281,大峽谷-KY,2020,0.8,0.821615993976593
5283,禾聯碩,2020,8.0,8.040148735046387
5284,jpp-KY,2020,2.1,2.147475004196167
5285,界霖,2020,2.411562,1.1201359033584595
5287,數字,2020,12.0,11.986176490783691
5288,豐祥-KY,2020,4.0,4.009139537811279
5289,宜鼎,2020,6.69560253,6.74534797668457
5291,邑昇,2020,1.1,1.0996028184890747
5299,杰力,2020,6.4967752,6.654327869415283
5301,寶得利,2020,0.0,0.0010272875661030412
5302,太欣,2020,0.0,-0.00934373214840889
5306,桂盟,2020,7.2,7.206566333770752
5309,系統電,2020,0.0,0.019655881449580193
5310,天剛,2020,0.0,-0.001165331806987524
5312,寶島科,2020,4.0,3.632453441619873
5314,世紀,2020,0.0,-0.0006858684355393052
5315,光聯,2020,0.82082796,0.8488558530807495
5321,友銓,2020,0.0,0.01959165185689926
5324,士開,2020,0.0,0.03095196560025215
5328,華容,2020,0.0,-0.01994618959724903
5340,建榮,2020,0.0,-0.045570410788059235
5344,立衛,2020,0.0,0.009340221993625164
5345,天揚,2020,0.0,-0.00022758456179872155
5347,世界,2020,3.5,3.2917518615722656
5348,系通,2020,0.0,-0.0066653355024755
5351,鈺創,2020,0.0,0.00875723734498024
5353,台林,2020,0.85,0.681621789932251
5355,佳總,2020,0.0,-0.007011137902736664
5356,協益,2020,2.2,2.1936802864074707
5364,力麗店,2020,0.0,0.04311178997159004
5371,中光電,2020,4.0,3.7996296882629395
5381,合正,2020,0.0,0.0072358595207333565
5383,金利,2020,0.0,0.005239992402493954
5386,青雲,2020,0.3,0.5017364621162415
5388,中磊,2020,2.599999,2.647029399871826
5392,應華,2020,0.3,0.35309407114982605
5398,慕康生醫,2020,0.25,0.24301329255104065
5403,中菲,2020,3.0,3.0271799564361572
5410,國眾,2020,1.7,1.5611368417739868
5425,台半,2020,1.5,1.6877180337905884
5426,振發,2020,0.0,0.03268532082438469
5432,達威,2020,0.0,0.09608125686645508
5434,崇越,2020,8.0,7.977677822113037
5438,東友,2020,0.1,0.04945545643568039
5439,高技,2020,2.5,2.4560976028442383
5443,均豪,2020,1.0,0.9200491309165955
5450,南良,2020,0.0,0.0157184861600399
5452,佶優,2020,0.6,0.5613069534301758
5455,昇益,2020,0.0,-0.0007187743321992457
5457,宣德,2020,2.1,2.1249682903289795
5460,同協,2020,0.1,0.1397871971130371
5464,霖宏,2020,0.0,0.005250032991170883
5465,富驊,2020,1.15,0.8914121985435486
5468,凱鈺,2020,0.0,-0.004250368103384972
5469,瀚宇博,2020,2.2,3.076460361480713
5471,松翰,2020,5.7,5.433114528656006
5474,聰泰,2020,8.0,7.9907050132751465
5475,德宏,2020,0.0,-0.009094705805182457
5478,智冠,2020,6.0,5.103836536407471
5481,新華,2020,0.4,0.5119166374206543
5483,中美晶,2020,9.0,8.60670280456543
5484,慧友,2020,0.0,-0.0013653120258823037
5487,通泰,2020,1.1,1.1631879806518555
5488,松普,2020,0.0,0.007120313122868538
5489,彩富,2020,1.0,0.33789873123168945
5490,同亨,2020,2.0,1.5834314823150635
5493,三聯,2020,2.0,1.5544999837875366
5498,凱崴,2020,0.2,0.23410353064537048
5508,永信建,2020,3.3406,3.258793592453003
5511,德昌,2020,2.0,2.0258021354675293
5512,力麒,2020,0.33,0.5158189535140991
5514,三豐,2020,0.5,0.558818519115448
5515,建國,2020,0.8,0.8018282651901245
5516,雙喜,2020,0.2,1.3289340734481812
5519,隆大,2020,1.8,1.32310950756073
5520,力泰,2020,3.55,3.219454050064087
5521,工信,2020,0.13,0.34574952721595764
5522,遠雄,2020,4.5,2.7238221168518066
5523,豐謙,2020,0.5,0.16718542575836182
5525,順天,2020,0.5,0.413422554731369
5529,志嘉,2020,0.0,0.002529948018491268
5530,龍巖,2020,1.2,1.1740381717681885
5531,鄉林,2020,0.0,0.054181672632694244
5533,皇鼎,2020,0.6,0.6301324367523193
5534,長虹,2020,5.0,5.07749605178833
5536,聖暉,2020,12.0,6.777378559112549
5538,東明-KY,2020,1.77737682,1.7118535041809082
5543,桓鼎-KY,2020,1.00000005,0.8987972736358643
5546,永固-KY,2020,5.83134093,7.170619010925293
5601,台聯櫃,2020,0.25,0.21242977678775787
5603,陸海,2020,1.0,1.0721737146377563
5604,中連貨,2020,7.95,7.642002105712891
5607,遠雄港,2020,1.2,1.252113699913025
5608,四維航,2020,0.0,-0.02570013701915741
5609,中菲行,2020,5.2,6.432698726654053
5701,劍湖山,2020,0.0,0.005468812771141529
5703,亞都,2020,0.0,0.0010698697296902537
5704,老爺知,2020,2.2,1.307350754737854
5706,鳳凰,2020,0.3,0.32006964087486267
5820,日盛金,2020,0.3851034,0.4380917549133301
5864,致和證,2020,0.6,1.2412182092666626
5871,中租-KY,2020,5.0,5.014206886291504
5876,上海商銀,2020,1.7,1.7000402212142944
5878,台名,2020,3.2,3.150527000427246
5880,合庫金,2020,0.85,0.8425585031509399
5902,德記,2020,0.0,0.020706085488200188
5903,全家,2020,7.5,7.704419136047363
5904,寶雅,2020,18.7,18.542945861816406
5905,南仁湖,2020,0.2,0.2470352053642273
5906,台南-KY,2020,0.2,0.691677451133728
5907,大洋-KY,2020,1.0,-0.002024048939347267
6005,群益證,2020,1.1,0.9976454377174377
6015,宏遠證,2020,0.5,0.4508014917373657
6016,康和證,2020,1.22,1.2142475843429565
6020,大展證,2020,0.72252442,0.6323800683021545
6021,大慶證,2020,0.0,0.24153117835521698
6023,元大期,2020,2.8,2.7429866790771484
6024,群益期,2020,2.87,2.858248710632324
6026,福邦證,2020,0.14641632,0.535344660282135
6101,寬魚國際,2020,0.0,-0.0019549813587218523
6103,合邦,2020,0.0,0.0009587368695065379
6104,創惟,2020,3.0,2.953409433364868
6108,競國,2020,0.5,0.4344881474971771
6109,亞元,2020,0.0,0.005123546812683344
6111,大宇資,2020,0.2,0.5820162296295166
6112,聚碩,2020,2.5,2.7451987266540527
6113,亞矽,2020,0.0,0.00024124262563418597
6114,久威,2020,0.7,0.7363278269767761
6115,鎰勝,2020,2.8,2.808307409286499
6116,彩晶,2020,0.5,0.5003543496131897
6117,迎廣,2020,0.0,0.08770659565925598
6118,建達,2020,0.0,0.018566850572824478
6120,達運,2020,0.0,-0.015740342438220978
6121,新普,2020,19.1,19.049604415893555
6122,擎邦,2020,0.3,0.37037450075149536
6123,上奇,2020,3.97707912,3.8619892597198486
6124,業強,2020,0.0,0.2068914920091629
6125,廣運,2020,1.5,1.0030672550201416
6126,信音,2020,1.4,1.1885547637939453
6127,九豪,2020,0.0,0.03401746228337288
6128,上福,2020,1.0,0.9969106912612915
6129,普誠,2020,0.0,0.00314118480309844
6130,星寶國際,2020,0.0,0.01361372135579586
6133,金橋,2020,0.0,-0.018649987876415253
6134,萬旭,2020,0.0,0.0019630789756774902
6136,富爾特,2020,1.1,0.9158934950828552
6138,茂達,2020,5.20099318,3.6757633686065674
6139,亞翔,2020,1.0,0.9901953339576721
6140,訊達,2020,0.0,0.5725464224815369
6141,柏承,2020,0.5,1.5479320287704468
6142,友勁,2020,0.0,0.006273848470300436
6143,振曜,2020,2.0,2.0964515209198
6144,得利影,2020,0.0,0.016142696142196655
6146,耕興,2020,6.3,6.312209606170654
6147,頎邦,2020,3.8,3.7210686206817627
6148,驊宏資,2020,0.810448,0.33802124857902527
6150,撼訊,2020,0.5,0.5117083787918091
6151,晉倫,2020,1.8,1.708101749420166
6152,百一,2020,0.0,0.033390872180461884
6153,嘉聯益,2020,0.5,0.5912352800369263
6154,順發,2020,0.55,0.6194057464599609
6155,鈞寶,2020,0.75,0.5825643539428711
6156,松上,2020,0.5,0.5845465064048767
6158,禾昌,2020,0.5,0.4638229310512543
6160,欣技,2020,0.0,0.004122930113226175
6161,捷波,2020,1.6,1.4877991676330566
6163,華電網,2020,0.0,0.041928667575120926
6164,華興,2020,0.0,-0.0007408894598484039
6165,浪凡,2020,0.0,0.0593448206782341
6166,凌華,2020,1.0,1.007920265197754
6167,久正,2020,0.0,-0.02497524581849575
6168,宏齊,2020,0.7,0.5496302843093872
6169,昱泉,2020,0.0,0.003900018520653248
6170,統振,2020,1.4,1.3824185132980347
6171,亞銳士,2020,1.0,1.1341205835342407
6172,互億,2020,0.2,0.14872747659683228
6173,信昌電,2020,2.00934579,2.0932509899139404
6174,安碁,2020,0.0,0.08470038324594498
6175,立敦,2020,1.0751945,1.069484829902649
6176,瑞儀,2020,8.0,7.7945556640625
6177,達麗,2020,0.0,0.1507396548986435
6179,亞通,2020,1.87970108,1.7728350162506104
6180,橘子,2020,4.0,3.9416182041168213
6182,合晶,2020,1.1,1.054047703742981
6183,關貿,2020,1.81,1.4640436172485352
6184,大豐電,2020,3.0,3.098875045776367
6185,幃翔,2020,0.2,0.18174877762794495
6186,新潤,2020,1.25,1.3102209568023682
6187,萬潤,2020,3.0,2.5178256034851074
6188,廣明,2020,1.0,0.49140387773513794
6189,豐藝,2020,2.8,2.694343090057373
6190,萬泰科,2020,1.00773399,0.8557133674621582
6191,精成科,2020,0.8,1.1808096170425415
6192,巨路,2020,3.4,3.814399242401123
6194,育富,2020,1.5,1.3086611032485962
6195,詩肯,2020,3.93825315,3.665776014328003
6196,帆宣,2020,3.5,3.4569804668426514
6197,佳必琪,2020,2.9,2.682400941848755
6198,凌泰,2020,0.0,-0.014895301312208176
6199,天品,2020,0.0,0.15793666243553162
6201,亞弘電,2020,3.0,2.945490837097168
6202,盛群,2020,4.56,3.104196786880493
6203,海韻電,2020,5.0,5.483129024505615
6204,艾華,2020,10.0,1.179288625717163
6205,詮欣,2020,1.5,1.5056971311569214
6206,飛捷,2020,4.0,3.8948333263397217
6207,雷科,2020,1.5,1.3632172346115112
6208,日揚,2020,1.98999861,1.1975479125976562
6209,今國光,2020,0.0,0.1177789643406868
6210,慶生,2020,3.0,2.8010642528533936
6212,理銘,2020,3.0,1.6214879751205444
6213,聯茂,2020,5.0,4.986363887786865
6214,精誠,2020,5.0,4.938113212585449
6215,和椿,2020,0.5,0.5804536938667297
6216,居易,2020,1.50342542,1.3201584815979004
6217,中探針,2020,1.04926888,0.9667090177536011
6218,豪勉,2020,1.0,0.8501744866371155
6219,富旺,2020,2.0,0.589007556438446
6220,岳豐,2020,1.00020922,1.1324816942214966
6221,晉泰,2020,0.0,0.27799245715141296
6222,上揚,2020,0.0,0.020652083680033684
6223,旺矽,2020,4.47006388,4.341078281402588
6224,聚鼎,2020,4.25,4.177577495574951
6225,天瀚,2020,0.0,-0.0015345971332862973
6226,光鼎,2020,0.0,0.005928422324359417
6227,茂綸,2020,1.5,1.532806634902954
6228,全譜,2020,0.0,0.005043002776801586
6229,研通,2020,1.02,0.7844735383987427
6230,尼得科超眾,2020,1.36,1.7994234561920166
6231,系微,2020,3.5,3.3577566146850586
6233,旺玖,2020,0.0,0.027081666514277458
6234,高僑,2020,0.6,0.5507574677467346
6235,華孚,2020,0.59809429,0.7882331013679504
6236,康呈,2020,0.0,0.0014141055289655924
6237,驊訊,2020,1.0,1.222110629081726
6239,力成,2020,5.0,5.006381034851074
6240,松崗,2020,0.0,0.06305981427431107
6241,易通展,2020,0.0,-0.008066322654485703
6242,立康,2020,2.8,1.7723037004470825
6243,迅杰,2020,0.0,0.0015524154296144843
6244,茂迪,2020,0.2,0.13262128829956055
6245,立端,2020,3.3282782,3.3702046871185303
6246,臺龍,2020,0.0,0.06178584322333336
6247,淇譽電,2020,0.0,-0.000355898286215961
6248,沛波,2020,1.19857918,0.6955083608627319
6251,定穎,2020,0.4,0.7102907299995422
6257,矽格,2020,2.86562727,2.6337010860443115
6259,百徽,2020,0.0,0.02261822298169136
6261,久元,2020,4.0,3.4233474731445312
6263,普萊德,2020,4.0,3.7772417068481445
6264,富裔,2020,0.0,0.003129584714770317
6265,方土昶,2020,0.0,0.005549798719584942
6266,泰詠,2020,1.035,1.0399030447006226
6269,台郡,2020,5.11662105,5.2130255699157715
6270,倍微,2020,1.2,0.7086198925971985
6271,同欣電,2020,5.5,3.9395952224731445
6274,台燿,2020,4.8013887,4.641929626464844
6275,元山,2020,1.5,1.3298043012619019
6276,安鈦克,2020,3.0,2.679225444793701
6277,宏正,2020,5.5,10.428398132324219
6278,台表科,2020,3.3,3.2674243450164795
6279,胡連,2020,4.0,4.730172157287598
6281,全國電,2020,5.0,4.829687595367432
6282,康舒,2020,1.2,1.2739214897155762
6283,淳安,2020,0.0,0.013428211212158203
6284,佳邦,2020,1.0,1.107243537902832
6285,啟碁,2020,2.50122691,2.665137529373169
6287,元隆,2020,0.0,0.0025352658703923225
6288,聯嘉,2020,0.7,0.534629762172699
6289,華上,2020,0.0,-0.0006161110359244049
6290,良維,2020,3.5,3.5287206172943115
6291,沛亨,2020,0.0,0.09902213513851166
6292,迅德,2020,2.7,2.3284103870391846
6294,智基,2020,9.0,8.489356994628906
6404,通訊-KY,2020,0.0,0.0002083416620735079
6405,悅城,2020,0.6,0.6113028526306152
6409,旭隼,2020,23.5,23.288677215576172
6411,晶焱,2020,5.0271,4.528906345367432
6412,群電,2020,4.0,3.77351975440979
6414,樺漢,2020,5.0,5.207126140594482
6415,矽力-KY,2020,10.46497049,10.30406379699707
6416,瑞祺電通,2020,3.65,3.6487154960632324
6417,韋僑,2020,1.3,1.2030096054077148
6418,詠昇,2020,0.2,0.18720345199108124
6419,京晨科,2020,0.0,-0.0010699739214032888
6425,易發,2020,0.5,0.1548904925584793
6426,統新,2020,2.5,2.5876858234405518
6431,光麗-KY,2020,0.0,0.0027300557121634483
6432,今展科,2020,1.6,1.7571293115615845
6435,大中,2020,5.0,4.576233386993408
6438,迅得,2020,4.14460998,4.138286113739014
6441,廣錠,2020,0.0,0.03925710916519165
6442,光聖,2020,1.0,0.5252479910850525
6443,元晶,2020,0.0,0.051729291677474976
6446,藥華藥,2020,0.0,0.0030091702938079834
6449,鈺邦,2020,1.9,2.037066698074341
6451,訊芯-KY,2020,4.09633428,4.5216569900512695
6456,GIS-KY,2020,4.0,4.214658260345459
6457,紘康,2020,6.3239429000000005,6.150186538696289
6461,益得,2020,0.0,-0.0015475638210773468
6462,神盾,2020,15.0,14.50156021118164
6464,台數科,2020,2.65,2.8768458366394043
6465,威潤,2020,0.0,0.0030329932924360037
6469,大樹,2020,0.99017819,1.1232177019119263
6470,宇智,2020,3.5,3.415114402770996
6472,保瑞,2020,2.0,2.011371374130249
6477,安集,2020,1.138177,1.0705198049545288
6482,弘煜科,2020,0.0,0.04982737451791763
6485,點序,2020,0.5,0.43484196066856384
6486,互動,2020,6.0,6.093550205230713
6488,環球晶,2020,18.0,18.52432632446289
6491,晶碩,2020,5.0,5.081868648529053
6492,生華科,2020,0.0,-0.009430861100554466
6494,九齊,2020,3.5,3.1587655544281006
6496,科懋,2020,1.0,0.9945536851882935
6499,益安,2020,0.0,0.13432537019252777
6504,南六,2020,12.0,12.024283409118652
6505,台塑化,2020,0.59,0.7057990431785583
6506,雙邦,2020,0.8,0.7943620085716248
6508,惠光,2020,1.6,1.5923351049423218
6509,聚和,2020,1.0,1.1656031608581543
6510,精測,2020,12.0,14.516661643981934
6512,啟發電,2020,0.0,-0.02634691447019577
6514,芮特-KY,2020,3.5,1.7248406410217285
6515,穎崴,2020,12.98350156,12.87468433380127
6516,勤崴國際,2020,0.13,0.14134439826011658
6523,達爾膚,2020,4.0,4.153122425079346
6525,捷敏-KY,2020,4.5,4.380163192749023
6527,明達醫,2020,1.4,1.5223520994186401
6530,創威,2020,1.0,0.9766712188720703
6531,愛普,2020,5.0,5.009130954742432
6532,瑞耘,2020,2.0,2.09257435798645
6533,晶心科,2020,0.741546,0.747327446937561
6535,順藥,2020,0.0,-0.0020137943793088198
6538,倉和,2020,7.0,7.064692974090576
6541,泰福-KY,2020,0.0,0.011866542510688305
6542,隆中,2020,0.0,0.11489629000425339
