company_id,company_name,year,all_dividend,all_dividend_new
3630,新鉅科,2020,0.0,0.09036323428153992
3631,晟楠,2020,0.0,0.00870245136320591
3632,研勤,2020,0.0,0.0037144715897738934
3642,駿熠電,2020,0.0,0.0027965125627815723
3645,達邁,2020,1.5,1.6082628965377808
3646,艾恩特,2020,0.92,0.7715013027191162
3652,精聯,2020,0.15304912,0.24623626470565796
3653,健策,2020,6.0,6.049228668212891
3661,世芯-KY,2020,6.8,9.002812385559082
3663,鑫科,2020,0.8,0.618626594543457
3664,安瑞-KY,2020,0.0,-0.005170694552361965
3665,貿聯-KY,2020,8.02486316,6.645461559295654
3666,光耀,2020,2.0,1.8721948862075806
3669,圓展,2020,5.0,4.936171054840088
3672,康聯訊,2020,0.25,0.13320374488830566
3673,TPK-KY,2020,1.0,1.082230567932129
3675,德微,2020,2.0,1.8159397840499878
3679,新至陞,2020,10.0,6.3370161056518555
3680,家登,2020,4.86147979,4.750943660736084
3682,亞太電,2020,0.0,0.023582106456160545
3684,榮昌,2020,1.5,1.5254018306732178
3685,元創精密,2020,0.2,0.1166168674826622
3686,達能,2020,0.0,0.004132911562919617
3687,歐買尬,2020,0.59784687,0.6668546795845032
3689,湧德,2020,1.3,1.1761428117752075
3691,碩禾,2020,2.0,1.979769229888916
3693,營邦,2020,0.7,1.700516700744629
3694,海華,2020,0.0,-0.0699046328663826
